chart|date|executionTime|upstreamLatency|proxyLatency|responseCode
2017/02/08|05:40:01|0.639|164|0|200
2017/02/08|05:50:01|0.549|163|0|200
2017/02/08|06:00:01|0.590|182|0|200
2017/02/08|06:10:02|0.375|111|143|200
2017/02/08|06:20:02|0.323|280|379|200
2017/02/08|06:30:01|0.324|262|0|200
2017/02/08|06:40:01|0.502|9|137|200
2017/02/08|06:50:02|0.463|182|64|200
2017/02/08|07:00:01|0.530|100|1242|200
2017/02/08|07:10:01|0.531|193|0|200
2017/02/08|07:20:01|0.537|178|0|200
2017/02/08|07:30:01|0.525|175|0|200
2017/02/08|07:40:01|0.538|182|0|200
2017/02/08|07:50:01|0.533|174|0|200
2017/02/08|08:00:01|0.536|180|0|200
2017/02/08|08:10:01|0.539|166|0|200
2017/02/08|08:20:01|0.548|192|0|200
2017/02/08|08:30:01|0.529|406|0|200
2017/02/08|08:40:01|0.529|355|0|200
2017/02/08|08:50:01|0.587|276|0|200
2017/02/08|09:00:02|0.535|142|0|200
2017/02/08|09:10:02|0.571|142|0|200
2017/02/08|09:20:02|0.534|266|0|200
2017/02/08|09:30:01|0.536|227|0|200
2017/02/08|09:40:02|0.537|515|0|200
2017/02/08|09:50:01|0.552|274|0|200
2017/02/08|10:00:02|0.547|276|0|200
2017/02/08|10:10:02|0.537|282|0|200
2017/02/08|10:20:02|0.541|242|0|200
2017/02/08|10:30:01|0.546|232|0|200
2017/02/08|10:40:01|0.533|146|0|200
2017/02/08|10:50:01|0.539|192|0|200
2017/02/08|11:00:01|0.525|216|0|200
2017/02/08|11:10:01|0.532|202|0|200
2017/02/08|11:20:02|0.530|202|0|200
2017/02/08|11:30:01|0.614|131|0|200
2017/02/08|11:40:01|0.537|202|0|200
2017/02/08|11:50:01|0.539|192|0|200
2017/02/08|12:00:01|0.541|232|0|200
2017/02/08|12:10:01|0.539|142|0|200
2017/02/08|12:20:01|0.540|130|0|200
2017/02/08|12:30:02|0.539|172|0|200
2017/02/08|12:40:01|0.550|141|0|200
2017/02/08|12:50:01|0.537|185|0|200
2017/02/08|13:00:01|0.539|212|0|200
2017/02/08|13:10:01|0.533|192|0|200
2017/02/08|13:20:01|0.547|130|0|200
2017/02/08|13:30:01|0.531|182|0|200
2017/02/08|13:40:01|0.528|152|0|200
2017/02/08|13:50:01|0.535|192|0|200
2017/02/08|14:00:01|0.535|202|0|200
2017/02/08|14:10:01|0.530|186|0|200
2017/02/08|14:20:01|0.554|202|0|200
2017/02/08|14:30:01|0.539|232|0|200
2017/02/08|14:40:01|0.530|164|0|200
2017/02/08|14:50:01|0.534|252|0|200
2017/02/08|15:00:01|0.536|152|0|200
2017/02/08|15:10:01|0.540|143|0|200
2017/02/08|15:20:01|0.537|381|0|200
2017/02/08|15:30:01|0.530|170|0|200
2017/02/08|15:40:01|0.538|162|0|200
2017/02/08|15:50:01|0.552|152|0|200
2017/02/08|16:00:01|0.535|193|0|200
2017/02/08|16:10:01|0.532|322|0|200
2017/02/08|16:20:01|0.591|127|0|200
2017/02/08|16:30:01|0.527|196|0|200
2017/02/08|16:40:01|0.533|161|0|200
2017/02/08|16:50:01|0.635|183|0|200
2017/02/08|17:00:01|0.535|136|0|200
2017/02/08|17:10:02|0.529|503|0|200
2017/02/08|17:20:01|0.546|353|0|200
2017/02/08|17:30:01|0.536|182|0|200
2017/02/08|17:40:01|0.531|182|0|200
2017/02/08|17:50:01|0.548|138|0|200
2017/02/08|18:00:01|0.535|182|0|200
2017/02/08|18:10:01|0.534|369|0|200
2017/02/08|18:20:01|0.535|202|0|200
2017/02/08|18:30:01|0.530|198|0|200
2017/02/08|18:40:01|0.536|188|0|200
2017/02/08|18:50:01|0.534|182|0|200
2017/02/08|19:00:01|0.534|132|0|200
2017/02/08|19:10:02|0.532|192|0|200
2017/02/08|19:20:01|0.532|192|0|200
2017/02/08|19:30:01|0.532|202|0|200
2017/02/08|19:40:01|0.538|452|0|200
2017/02/08|19:50:01|0.548|172|0|200
2017/02/08|20:00:01|0.526|241|0|200
2017/02/08|20:10:01|0.536|186|0|200
2017/02/08|20:21:04|0.531|192|0|200
2017/02/08|20:31:04|0.533|182|0|200
2017/02/08|20:40:01|0.538|198|0|200
2017/02/08|20:50:01|0.535|132|0|200
2017/02/08|21:00:01|0.527|225|0|200
2017/02/08|21:10:01|0.532|249|0|200
2017/02/08|21:20:01|0.536|190|0|200
2017/02/08|21:30:01|0.532|178|0|200
2017/02/08|21:40:01|0.536|202|0|200
2017/02/08|21:50:01|0.541|187|0|200
2017/02/08|22:00:01|0.526|162|0|200
2017/02/08|22:10:02|0.539|194|0|200
2017/02/08|22:20:01|0.549|191|0|200
2017/02/08|22:30:01|0.548|156|0|200
2017/02/08|22:40:01|0.535|199|0|200
2017/02/08|22:50:01|0.522|196|0|200
2017/02/08|23:00:01|0.521|142|0|200
2017/02/08|23:10:01|0.520|338|0|200
2017/02/08|23:20:01|0.529|142|0|200
2017/02/08|23:30:01|0.609|212|0|200
2017/02/08|23:40:01|0.539|212|0|200
2017/02/08|23:50:01|0.530|132|0|200
2017/02/09|00:00:01|0.528|141|0|200
2017/02/09|00:10:01|0.538|129|0|200
2017/02/09|00:20:01|0.533|127|0|200
2017/02/09|00:30:01|0.535|142|0|200
2017/02/09|00:40:01|0.521|132|0|200
2017/02/09|00:50:01|0.519|192|0|200
2017/02/09|01:00:01|0.535|172|0|200
2017/02/09|01:12:01|0.532|181|0|200
2017/02/09|01:20:01|0.540|140|0|200
2017/02/09|01:30:01|0.536|172|0|200
2017/02/09|01:40:01|0.531|169|0|200
2017/02/09|01:50:01|0.531|172|0|200
2017/02/09|02:00:01|0.533|144|0|200
2017/02/09|02:10:01|0.593|117|0|200
2017/02/09|02:20:01|0.534|172|0|200
2017/02/09|02:30:01|0.527|175|0|200
2017/02/09|02:40:01|0.535|122|0|200
2017/02/09|02:50:01|0.526|171|0|200
2017/02/09|03:00:01|0.545|332|0|200
2017/02/09|03:10:04|0.542|534|0|200
2017/02/09|03:20:01|0.535|157|0|200
2017/02/09|03:30:05|0.533|612|0|200
2017/02/09|03:40:01|0.519|172|0|200
2017/02/09|03:50:01|0.530|185|0|200
2017/02/09|04:00:01|0.538|172|0|200
2017/02/09|04:10:01|0.538|165|0|200
2017/02/09|04:20:01|0.538|352|0|200
2017/02/09|04:30:07|0.534|121|0|200
2017/02/09|04:40:01|0.531|182|0|200
2017/02/09|04:50:01|0.534|118|0|200
2017/02/09|05:00:01|0.532|122|0|200
2017/02/09|05:10:01|0.537|172|0|200
2017/02/09|05:20:01|0.543|182|0|200
2017/02/09|05:30:01|0.520|163|0|200
2017/02/09|05:40:01|0.654|122|0|200
2017/02/09|05:50:01|0.540|143|0|200
2017/02/09|06:00:01|0.534|168|0|200
2017/02/09|06:10:01|0.399|51|0|200
2017/02/09|06:20:01|0.530|70|926|200
2017/02/09|06:30:01|0.392|166|771|200
2017/02/09|06:40:01|0.353|68|0|200
2017/02/09|06:50:01|0.493|209|450|200
2017/02/09|07:00:01|0.459|9|402|200
2017/02/09|07:10:01|0.534|132|0|200
2017/02/09|07:20:01|0.543|144|0|200
2017/02/09|07:30:01|0.629|172|0|200
2017/02/09|07:40:01|0.530|182|0|200
2017/02/09|07:50:02|0.555|202|0|200
2017/02/09|08:00:02|0.535|203|0|200
2017/02/09|08:10:01|0.576|182|0|200
2017/02/09|08:20:01|0.544|155|0|200
2017/02/09|08:30:01|0.533|252|0|200
2017/02/09|08:40:01|0.529|124|0|200
2017/02/09|08:50:02|0.543|185|0|200
2017/02/09|09:00:01|0.543|175|0|200
2017/02/09|09:10:02|0.526|189|0|200
2017/02/09|09:20:02|0.533|212|0|200
2017/02/09|09:30:01|0.532|127|0|200
2017/02/09|09:40:01|0.548|151|0|200
2017/02/09|09:50:01|0.573|213|0|200
2017/02/09|10:00:01|0.535|181|0|200
2017/02/09|10:10:01|0.538|182|0|200
2017/02/09|10:20:01|0.539|167|0|200
2017/02/09|10:30:02|0.534|308|0|200
2017/02/09|10:40:01|0.530|111|0|200
2017/02/09|10:50:01|0.553|173|0|200
2017/02/09|11:00:02|0.534|193|0|200
2017/02/09|11:10:01|0.535|182|0|200
2017/02/09|11:20:01|0.566|124|0|200
2017/02/09|11:30:01|0.590|135|0|200
2017/02/09|11:40:01|0.528|132|0|200
2017/02/09|11:50:01|0.539|186|0|200
2017/02/09|12:00:01|0.534|7|0|200
2017/02/09|12:10:01|0.527|138|0|200
2017/02/09|12:20:01|0.535|200|0|200
2017/02/09|12:30:01|0.535|208|0|200
2017/02/09|12:40:01|0.535|122|0|200
2017/02/09|12:50:01|0.734|206|0|200
2017/02/09|13:00:01|0.532|137|0|200
2017/02/09|13:10:01|0.532|132|0|200
2017/02/09|13:20:01|0.544|134|0|200
2017/02/09|13:30:01|0.535|142|0|200
2017/02/09|13:40:01|0.660|222|0|200
2017/02/09|13:50:02|0.534|192|0|200
2017/02/09|14:00:02|0.532|139|0|200
2017/02/09|14:10:01|0.541|186|0|200
2017/02/09|14:20:01|0.530|185|0|200
2017/02/09|14:30:01|0.528|139|0|200
2017/02/09|14:40:01|0.569|182|0|200
2017/02/09|14:50:01|0.766|133|0|200
2017/02/09|15:00:02|0.682|141|0|200
2017/02/09|15:10:01|0.847|512|76|200
2017/02/09|15:20:02|0.765|133|0|200
2017/02/09|15:30:01|0.758|182|0|200
2017/02/09|15:40:01|0.852|143|0|200
2017/02/09|15:50:01|0.852|193|0|200
2017/02/09|16:00:01|0.707|153|0|200
2017/02/09|16:10:01|0.688|184|0|200
2017/02/09|16:20:01|0.773|188|0|200
2017/02/09|16:30:01|0.894|126|0|200
2017/02/09|16:40:01|0.682|173|0|200
2017/02/09|16:50:01|0.751|179|0|200
2017/02/09|17:00:01|0.684|163|0|200
2017/02/09|17:10:01|0.688|203|0|200
2017/02/09|17:20:01|0.852|215|0|200
2017/02/09|17:30:01|0.871|124|0|200
2017/02/09|17:40:01|0.761|170|0|200
2017/02/09|17:50:01|0.807|173|0|200
2017/02/09|18:00:01|0.843|140|0|200
2017/02/09|18:10:01|0.830|227|0|200
2017/02/09|18:20:01|0.851|195|0|200
2017/02/09|18:30:01|0.878|179|0|200
2017/02/09|18:40:01|0.858|131|0|200
2017/02/09|18:50:01|0.831|242|0|200
2017/02/09|19:00:01|0.846|233|0|200
2017/02/09|19:10:01|0.762|193|0|200
2017/02/09|19:20:02|0.761|170|0|200
2017/02/09|19:30:02|0.913|173|0|200
2017/02/09|19:40:02|0.813|122|0|200
2017/02/09|19:50:01|0.846|183|0|200
2017/02/09|20:00:01|0.768|132|0|200
2017/02/09|20:10:01|0.768|133|0|200
2017/02/09|20:20:01|0.844|123|0|200
2017/02/09|20:30:01|0.845|133|0|200
2017/02/09|20:40:01|0.843|182|0|200
2017/02/09|20:50:01|0.959|193|0|200
2017/02/09|21:00:01|0.764|122|0|200
2017/02/09|21:10:01|0.857|133|0|200
2017/02/09|21:20:01|0.727|133|0|200
2017/02/09|21:30:01|0.764|130|0|200
2017/02/09|21:40:02|0.854|351|0|200
2017/02/09|21:50:01|0.856|143|0|200
2017/02/09|22:00:02|0.849|180|0|200
2017/02/09|22:10:01|0.852|115|0|200
2017/02/09|22:20:01|0.849|203|0|200
2017/02/09|22:30:01|0.938|133|0|200
2017/02/09|22:40:01|0.848|144|0|200
2017/02/09|22:50:01|0.769|133|0|200
2017/02/09|23:00:01|0.872|194|0|200
2017/02/09|23:10:01|1.009|183|0|200
2017/02/09|23:20:01|0.777|196|0|200
2017/02/09|23:30:01|0.649|120|0|200
2017/02/09|23:40:01|0.794|180|0|200
2017/02/09|23:50:01|0.760|192|0|200
2017/02/10|00:00:02|0.842|233|0|200
2017/02/10|00:10:02|0.888|168|0|200
2017/02/10|00:20:01|0.726|134|0|200
2017/02/10|00:30:01|0.761|123|0|200
2017/02/10|00:40:01|0.759|172|0|200
2017/02/10|00:50:01|0.727|165|0|200
2017/02/10|01:00:01|0.854|183|0|200
2017/02/10|01:12:01|0.855|213|0|200
2017/02/10|01:20:01|0.766|133|0|200
2017/02/10|01:30:01|0.854|123|0|200
2017/02/10|01:40:01|0.764|167|0|200
2017/02/10|01:50:01|0.851|124|0|200
2017/02/10|02:00:01|0.756|169|0|200
2017/02/10|02:10:01|0.860|125|0|200
2017/02/10|02:20:01|0.944|172|0|200
2017/02/10|02:30:01|0.703|126|0|200
2017/02/10|02:40:01|0.766|181|0|200
2017/02/10|02:50:01|0.740|183|0|200
2017/02/10|03:00:02|0.825|182|0|200
2017/02/10|03:10:02|0.806|3913|0|200
2017/02/10|03:20:01|0.920|133|0|200
2017/02/10|03:30:01|0.762|171|0|200
2017/02/10|03:40:01|0.756|126|0|200
2017/02/10|03:50:01|0.836|176|0|200
2017/02/10|04:00:01|0.848|166|0|200
2017/02/10|04:10:01|0.853|174|0|200
2017/02/10|04:20:01|0.681|119|0|200
2017/02/10|04:30:01|0.789|182|0|200
2017/02/10|04:40:01|0.766|125|0|200
2017/02/10|04:50:02|0.762|122|0|200
2017/02/10|05:00:01|0.849|133|0|200
2017/02/10|05:10:01|0.844|191|0|200
2017/02/10|05:20:01|0.810|169|0|200
2017/02/10|05:30:01|0.764|165|0|200
2017/02/10|05:40:01|0.848|141|0|200
2017/02/10|05:50:01|0.690|133|0|200
2017/02/10|06:00:01|0.699|167|0|200
2017/02/10|06:10:01|0.761|115|116|200
2017/02/10|06:20:02|0.793|99|631|200
2017/02/10|06:30:02|0.699|488|238|200
2017/02/10|06:40:02|0.639|50|813|200
2017/02/10|06:50:01|0.843|178|0|200
2017/02/10|07:00:01|0.798|145|0|200
2017/02/10|07:10:01|0.721|126|0|200
2017/02/10|07:20:01|0.881|195|0|200
2017/02/10|07:30:01|0.884|144|0|200
2017/02/10|07:40:01|0.852|174|0|200
2017/02/10|07:50:01|0.858|279|0|200
2017/02/10|08:00:01|0.761|233|0|200
2017/02/10|08:10:01|0.900|138|0|200
2017/02/10|08:20:01|0.881|163|0|200
2017/02/10|08:30:01|0.847|183|0|200
2017/02/10|08:40:01|0.846|177|0|200
2017/02/10|08:50:01|0.786|130|0|200
2017/02/10|09:00:01|0.846|18|0|200
2017/02/10|09:10:01|0.863|144|0|200
2017/02/10|09:20:01|0.754|203|0|200
2017/02/10|09:30:01|0.782|183|0|200
2017/02/10|09:40:02|0.938|181|0|200
2017/02/10|09:50:04|0.937|171|0|200
2017/02/10|10:00:02|0.760|181|0|200
2017/02/10|10:10:01|0.847|183|0|200
2017/02/10|10:20:02|0.846|123|64|200
2017/02/10|10:30:01|0.873|218|0|200
2017/02/10|10:40:01|0.759|233|0|200
2017/02/10|10:50:01|0.949|369|0|200
2017/02/10|11:00:01|0.533|188|0|200
2017/02/10|11:10:02|0.531|129|0|200
2017/02/10|11:20:01|0.568|131|0|200
2017/02/10|11:30:01|0.539|192|0|200
2017/02/10|11:40:01|0.537|180|0|200
2017/02/10|11:50:01|0.549|192|0|200
2017/02/10|12:00:01|0.537|232|64|200
2017/02/10|12:10:01|0.535|191|0|200
2017/02/10|12:20:01|0.614|149|0|200
2017/02/10|12:30:01|0.534|452|0|200
2017/02/10|12:40:01|0.547|182|0|200
2017/02/10|12:50:02|0.538|150|0|200
2017/02/10|13:00:01|0.537|143|0|200
2017/02/10|13:10:01|0.538|127|0|200
2017/02/10|13:20:01|0.536|152|0|200
2017/02/10|13:30:02|0.529|172|0|200
2017/02/10|13:40:01|0.534|142|0|200
2017/02/10|13:50:01|0.669|136|0|200
2017/02/10|14:00:01|0.537|142|0|200
2017/02/10|14:10:47|0.538|143|0|200
2017/02/10|14:11:03|0.534|152|0|200
2017/02/10|14:20:02|0.751|161|0|200
2017/02/10|14:30:02|0.532|188|0|200
2017/02/10|14:40:02|0.554|212|0|200
2017/02/10|14:50:02|0.612|193|0|200
2017/02/10|15:00:02|0.533|192|0|200
2017/02/10|15:10:02|0.538|169|0|200
2017/02/10|15:20:02|0.540|202|0|200
2017/02/10|15:30:02|0.536|182|0|200
2017/02/10|15:40:02|0.548|186|0|200
2017/02/10|15:50:02|0.660|192|0|200
2017/02/10|16:00:02|0.537|192|0|200
2017/02/10|16:10:02|0.536|201|0|200
2017/02/10|16:20:02|0.533|142|0|200
2017/02/10|16:30:02|0.536|252|0|200
2017/02/10|16:40:02|0.540|124|0|200
2017/02/10|16:50:02|0.537|132|0|200
2017/02/10|17:00:02|0.533|174|0|200
2017/02/10|17:10:02|0.541|139|0|200
2017/02/10|17:20:02|0.555|135|0|200
2017/02/10|17:30:02|0.544|192|0|200
2017/02/10|17:40:02|0.538|142|0|200
2017/02/10|17:50:02|0.532|170|0|200
2017/02/10|18:00:02|0.532|182|0|200
2017/02/10|18:10:02|0.533|282|0|200
2017/02/10|18:20:02|0.538|122|0|200
2017/02/10|18:30:02|0.539|196|0|200
2017/02/10|18:40:02|0.531|202|0|200
2017/02/10|18:50:02|0.553|173|0|200
2017/02/10|19:00:02|0.544|142|0|200
2017/02/10|19:10:02|0.533|186|0|200
2017/02/10|19:20:02|0.619|122|0|200
2017/02/10|19:30:02|0.534|129|0|200
2017/02/10|19:40:02|0.524|129|0|200
2017/02/10|19:50:02|0.536|147|0|200
2017/02/10|20:00:02|0.536|242|0|200
2017/02/10|20:10:02|0.643|124|0|200
2017/02/10|20:20:02|0.541|382|0|200
2017/02/10|20:30:03|0.530|152|0|200
2017/02/10|20:40:02|0.534|129|0|200
2017/02/10|20:50:02|0.532|168|0|200
2017/02/10|21:00:02|0.548|302|0|200
2017/02/10|21:10:02|0.540|145|0|200
2017/02/10|21:20:02|0.537|164|0|200
2017/02/10|21:34:29|0.624|132|0|200
2017/02/10|21:40:02|0.544|182|0|200
2017/02/10|21:50:02|0.539|162|0|200
