chart|date|executionTime|upstreamLatency|proxyLatency|responseCode
2017/02/21|23:10:02|596|624|0|200
2017/02/21|23:20:02|590|609|0|200
2017/02/21|23:30:02|597|609|0|200
2017/02/21|23:40:02|599|620|0|200
2017/02/21|23:50:02|592|613|0|200
2017/02/22|00:00:04|595|630|0|200
2017/02/22|00:10:02|595|603|0|200
2017/02/22|00:20:02|590|633|0|200
2017/02/22|00:30:02|596|613|0|200
2017/02/22|00:40:02|596|603|0|200
2017/02/22|00:50:02|591|614|0|200
2017/02/22|01:00:02|596|608|0|200
2017/02/22|01:10:02|685|1577|0|200
2017/02/22|01:20:02|597|630|0|200
2017/02/22|01:30:02|597|639|0|200
2017/02/22|01:40:02|630|623|0|200
2017/02/22|01:50:02|595|615|0|200
2017/02/22|02:00:02|595|607|0|200
2017/02/22|02:10:02|592|634|0|200
2017/02/22|02:20:02|591|609|0|200
2017/02/22|02:30:02|598|612|0|200
2017/02/22|02:40:02|609|631|0|200
2017/02/22|02:50:02|595|611|0|200
2017/02/22|03:00:02|595|614|0|200
2017/02/22|03:10:02|590|617|0|200
2017/02/22|03:20:02|607|609|0|200
2017/02/22|03:30:02|593|604|0|200
2017/02/22|03:40:02|592|618|0|200
2017/02/22|03:50:02|589|623|0|200
2017/02/22|04:00:02|622|678|0|200
2017/02/22|04:10:02|588|624|0|200
2017/02/22|04:20:02|586|600|0|200
2017/02/22|04:30:02|589|607|0|200
2017/02/22|04:40:02|613|639|0|200
2017/02/22|04:50:02|586|623|0|200
2017/02/22|05:00:02|590|601|0|200
2017/02/22|05:10:02|612|598|0|200
2017/02/22|05:20:02|588|620|0|200
2017/02/22|05:30:02|588|631|0|200
2017/02/22|05:40:02|593|608|0|200
2017/02/22|05:50:02|590|602|0|200
2017/02/22|06:00:02|590|615|0|200
2017/02/22|06:10:02|590|619|0|200
2017/02/22|06:20:02|591|608|0|200
2017/02/22|06:30:02|589|605|0|200
2017/02/22|06:40:02|589|606|0|200
2017/02/22|06:50:02|585|633|0|200
2017/02/22|07:00:02|588|603|0|200
2017/02/22|07:10:02|587|608|0|200
2017/02/22|07:20:02|596|618|0|200
2017/02/22|07:30:02|585|645|0|200
2017/02/22|07:40:02|587|606|0|200
2017/02/22|07:50:02|599|617|0|200
2017/02/22|08:00:02|593|614|0|200
2017/02/22|08:10:02|587|602|0|200
2017/02/22|08:20:02|599|615|0|200
2017/02/22|08:30:02|588|601|0|200
2017/02/22|08:40:02|588|613|0|200
2017/02/22|08:50:02|619|632|0|200
2017/02/22|09:00:02|602|607|0|200
2017/02/22|09:10:02|589|612|0|200
2017/02/22|09:20:02|654|615|0|200
2017/02/22|09:30:02|607|601|0|200
2017/02/22|09:40:02|594|625|0|200
2017/02/22|09:50:02|598|613|0|200
2017/02/22|10:00:02|595|610|0|200
2017/02/22|10:10:02|606|605|0|200
2017/02/22|10:20:02|603|628|0|200
2017/02/22|10:30:02|587|603|0|200
2017/02/22|10:40:02|588|600|0|200
2017/02/22|10:50:02|601|621|0|200
2017/02/22|11:00:03|591|600|0|200
2017/02/22|11:10:02|589|619|0|200
2017/02/22|11:20:02|595|641|0|200
2017/02/22|11:30:02|590|607|0|200
2017/02/22|11:40:02|587|617|0|200
2017/02/22|11:50:03|600|616|0|200
2017/02/22|12:00:03|589|614|0|200
2017/02/22|12:10:02|592|605|0|200
2017/02/22|12:20:02|622|653|0|200
2017/02/22|12:30:02|590|611|0|200
2017/02/22|12:40:02|588|600|0|200
2017/02/22|12:50:02|597|641|0|200
2017/02/22|13:00:02|592|610|0|200
2017/02/22|13:10:02|602|628|0|200
2017/02/22|13:20:02|598|609|0|200
2017/02/22|13:30:02|586|604|0|200
2017/02/22|13:40:04|587|611|0|200
2017/02/22|13:50:02|596|619|0|200
2017/02/22|14:00:02|614|608|0|200
2017/02/22|14:10:02|586|607|0|200
2017/02/22|14:20:02|612|621|0|200
2017/02/22|14:30:02|608|602|0|200
2017/02/22|14:40:02|586|610|0|200
2017/02/22|14:50:02|599|613|0|200
2017/02/22|15:00:02|587|601|0|200
2017/02/22|15:10:02|591|609|0|200
2017/02/22|15:20:02|597|642|0|200
2017/02/22|15:30:02|589|601|0|200
2017/02/22|15:40:02|591|625|0|200
2017/02/22|15:50:02|603|634|0|200
2017/02/22|16:00:02|610|627|0|200
2017/02/22|16:10:02|590|595|0|200
2017/02/22|16:20:02|596|613|0|200
2017/02/22|16:30:02|589|598|0|200
2017/02/22|16:40:02|599|610|0|200
2017/02/22|16:50:02|595|630|0|200
2017/02/22|17:00:02|593|599|0|200
2017/02/22|17:10:02|586|606|0|200
2017/02/22|17:20:02|607|613|0|200
2017/02/22|17:30:02|587|614|0|200
2017/02/22|17:40:02|591|614|0|200
2017/02/22|17:50:02|633|644|0|200
2017/02/22|18:00:02|590|610|0|200
2017/02/22|18:10:02|589|615|0|200
2017/02/22|18:20:02|585|609|0|200
2017/02/22|18:30:02|590|605|0|200
2017/02/22|18:40:02|586|604|0|200
2017/02/22|18:50:04|594|611|0|200
2017/02/22|19:00:02|602|603|0|200
2017/02/22|19:10:04|590|619|0|200
2017/02/22|19:20:02|588|608|0|200
2017/02/22|19:30:02|588|601|0|200
2017/02/22|19:40:02|589|598|0|200
2017/02/22|19:50:02|591|612|0|200
2017/02/22|20:00:02|588|598|0|200
2017/02/22|20:10:02|590|604|0|200
2017/02/22|20:20:02|586|603|0|200
2017/02/22|20:30:02|594|601|0|200
2017/02/22|20:40:02|591|609|0|200
2017/02/22|20:50:02|584|614|0|200
2017/02/22|21:00:02|587|601|0|200
2017/02/22|21:10:02|590|616|0|200
2017/02/22|21:20:02|585|611|0|200
2017/02/22|21:30:02|587|610|0|200
2017/02/22|21:40:02|587|613|0|200
2017/02/22|21:50:02|587|621|0|200
2017/02/22|22:00:02|592|616|0|200
2017/02/22|22:10:02|588|614|0|200
2017/02/22|22:20:02|586|609|0|200
2017/02/22|22:30:02|589|605|0|200
2017/02/22|22:40:02|589|615|0|200
2017/02/22|22:50:02|586|605|0|200
2017/02/22|23:00:02|589|601|0|200
2017/02/22|23:10:02|591|619|0|200
2017/02/22|23:20:02|593|633|0|200
2017/02/22|23:30:02|588|601|0|200
2017/02/22|23:40:02|589|607|0|200
2017/02/22|23:50:02|584|599|0|200
2017/02/23|00:00:03|614|616|0|200
2017/02/23|00:10:02|589|599|0|200
2017/02/23|00:20:02|585|611|0|200
2017/02/23|00:30:02|588|607|0|200
2017/02/23|00:40:02|585|607|0|200
2017/02/23|00:50:02|588|628|0|200
2017/02/23|01:00:02|597|609|0|200
2017/02/23|01:10:02|684|1701|0|200
2017/02/23|01:20:02|615|639|0|200
2017/02/23|01:30:02|597|618|0|200
2017/02/23|01:40:02|602|638|0|200
2017/02/23|01:50:02|610|622|0|200
2017/02/23|02:00:02|595|650|0|200
2017/02/23|02:10:11|599|641|0|200
2017/02/23|02:20:02|611|627|0|200
2017/02/23|02:30:02|608|616|0|200
2017/02/23|02:40:02|599|621|0|200
2017/02/23|02:50:02|609|619|0|200
2017/02/23|03:00:04|601|622|0|200
2017/02/23|03:10:02|596|622|0|200
2017/02/23|03:20:02|625|613|0|200
2017/02/23|03:30:02|600|635|0|200
2017/02/23|03:40:02|598|627|0|200
2017/02/23|03:50:02|605|630|0|200
2017/02/23|04:00:02|643|654|0|200
2017/02/23|04:10:02|598|629|0|200
2017/02/23|04:20:02|605|612|0|200
2017/02/23|04:30:02|597|608|0|200
2017/02/23|04:40:02|597|620|0|200
2017/02/23|04:50:02|602|618|0|200
2017/02/23|05:00:02|610|612|0|200
2017/02/23|05:10:02|628|629|0|200
2017/02/23|05:20:02|604|613|0|200
2017/02/23|05:30:02|599|608|0|200
2017/02/23|05:40:04|598|626|0|200
2017/02/23|05:50:02|604|623|0|200
2017/02/23|06:00:02|601|608|0|200
2017/02/23|06:10:02|598|636|0|200
2017/02/23|06:20:02|611|615|0|200
2017/02/23|06:30:02|599|616|0|200
2017/02/23|06:40:02|601|616|0|200
2017/02/23|06:50:02|607|625|0|200
2017/02/23|07:00:02|605|617|0|200
2017/02/23|07:10:02|597|642|0|200
2017/02/23|07:20:03|655|642|0|200
2017/02/23|07:30:02|603|616|0|200
2017/02/23|07:40:02|599|636|0|200
2017/02/23|07:50:02|620|631|0|200
2017/02/23|08:00:02|597|610|0|200
2017/02/23|08:10:02|597|624|0|200
2017/02/23|08:20:02|617|631|0|200
2017/02/23|08:30:02|622|606|0|200
2017/02/23|08:40:02|601|643|0|200
2017/02/23|08:50:02|633|630|0|200
2017/02/23|09:00:02|601|615|0|200
2017/02/23|09:10:02|600|623|0|200
2017/02/23|09:20:02|669|649|0|200
2017/02/23|09:30:02|596|608|0|200
2017/02/23|09:40:02|599|633|0|200
2017/02/23|09:50:02|615|638|0|200
2017/02/23|10:00:02|605|618|0|200
2017/02/23|10:10:02|596|619|0|200
2017/02/23|10:20:02|640|634|0|200
2017/02/23|10:30:02|600|628|0|200
2017/02/23|10:40:02|596|634|0|200
2017/02/23|10:50:02|615|633|0|200
2017/02/23|11:00:02|596|618|0|200
2017/02/23|11:10:02|605|616|0|200
2017/02/23|11:20:02|617|651|0|200
2017/02/23|11:30:02|597|608|0|200
2017/02/23|11:40:02|598|627|0|200
2017/02/23|11:50:02|651|628|0|200
2017/02/23|12:00:02|598|609|0|200
2017/02/23|12:10:02|604|617|0|200
2017/02/23|12:20:02|613|688|0|200
2017/02/23|12:30:02|598|615|0|200
2017/02/23|12:40:02|597|619|0|200
2017/02/23|12:50:02|617|622|0|200
2017/02/23|13:00:02|606|650|0|200
2017/02/23|13:10:02|596|624|0|200
2017/02/23|13:20:02|618|622|0|200
2017/02/23|13:30:02|595|614|0|200
2017/02/23|13:40:02|619|632|0|200
2017/02/23|13:50:02|614|679|0|200
2017/02/23|14:00:02|599|621|0|200
2017/02/23|14:10:02|595|626|0|200
2017/02/23|14:20:02|623|639|0|200
2017/02/23|14:30:02|599|629|0|200
2017/02/23|14:40:02|599|643|0|200
2017/02/23|14:50:02|616|689|0|200
2017/02/23|15:00:02|596|614|0|200
2017/02/23|15:10:02|614|634|0|200
2017/02/23|15:20:02|622|641|0|200
2017/02/23|15:30:02|597|607|0|200
2017/02/23|15:40:03|651|649|0|200
2017/02/23|15:50:02|678|624|0|200
2017/02/23|16:00:02|605|638|0|200
2017/02/23|16:10:02|597|615|0|200
2017/02/23|16:20:02|623|670|0|200
2017/02/23|16:30:05|632|619|0|200
2017/02/23|16:40:02|597|619|0|200
2017/02/23|16:50:02|625|635|0|200
2017/02/23|17:00:02|628|613|0|200
2017/02/23|17:10:02|597|630|0|200
2017/02/23|17:20:02|611|646|0|200
2017/02/23|17:30:02|595|612|0|200
2017/02/23|17:40:02|596|630|0|200
2017/02/23|17:50:02|612|628|0|200
2017/02/23|18:00:02|598|613|0|200
2017/02/23|18:10:02|621|626|0|200
2017/02/23|18:20:02|603|631|0|200
2017/02/23|18:30:02|621|634|0|200
2017/02/23|18:40:02|616|636|0|200
2017/02/23|18:50:02|622|639|0|200
2017/02/23|19:00:02|600|610|0|200
2017/02/23|19:10:03|598|612|0|200
2017/02/23|19:20:02|606|613|0|200
2017/02/23|19:30:02|598|615|0|200
2017/02/23|19:40:02|598|611|0|200
2017/02/23|19:50:02|604|633|0|200
2017/02/23|20:00:02|594|608|0|200
2017/02/23|20:10:02|596|612|0|200
2017/02/23|20:20:02|602|634|0|200
2017/02/23|20:30:02|643|613|0|200
2017/02/23|20:40:02|598|626|0|200
2017/02/23|20:50:02|603|617|0|200
2017/02/23|21:00:02|623|614|0|200
2017/02/23|21:10:02|598|631|0|200
2017/02/23|21:20:02|606|610|0|200
2017/02/23|21:30:02|596|621|0|200
2017/02/23|21:40:02|598|632|0|200
2017/02/23|21:50:02|605|649|0|200
2017/02/23|22:00:02|602|624|0|200
2017/02/23|22:10:02|598|633|0|200
2017/02/23|22:20:02|603|614|0|200
2017/02/23|22:30:02|610|627|0|200
2017/02/23|22:40:02|598|627|0|200
2017/02/23|22:50:02|603|622|0|200
2017/02/23|23:00:02|597|612|0|200
2017/02/23|23:10:02|595|636|0|200
2017/02/23|23:20:04|600|627|0|200
2017/02/23|23:30:02|597|620|0|200
2017/02/23|23:40:02|598|632|0|200
2017/02/23|23:50:02|599|624|0|200
2017/02/24|00:00:02|602|609|0|200
2017/02/24|00:10:02|596|625|0|200
2017/02/24|00:20:02|601|623|0|200
2017/02/24|00:30:02|598|611|0|200
2017/02/24|00:40:02|619|632|0|200
2017/02/24|00:50:02|602|615|0|200
2017/02/24|01:00:02|625|638|0|200
2017/02/24|01:10:02|642|1568|0|200
2017/02/24|01:20:02|612|630|0|200
2017/02/24|01:30:02|601|628|0|200
2017/02/24|01:40:02|626|617|0|200
2017/02/24|01:50:02|595|620|0|200
2017/02/24|02:00:02|617|620|0|200
2017/02/24|02:10:03|602|638|0|200
2017/02/24|02:20:02|597|623|0|200
2017/02/24|02:30:02|611|641|0|200
2017/02/24|02:40:02|611|606|0|200
2017/02/24|02:50:02|594|618|0|200
2017/02/24|03:00:02|611|618|0|200
2017/02/24|03:10:02|596|614|0|200
2017/02/24|03:20:02|613|628|0|200
2017/02/24|03:30:02|600|605|0|200
2017/02/24|03:40:02|597|624|0|200
2017/02/24|03:50:02|592|619|0|200
2017/02/24|04:00:02|627|672|0|200
2017/02/24|04:10:02|600|617|0|200
2017/02/24|04:20:02|593|618|0|200
2017/02/24|04:30:02|602|617|0|200
2017/02/24|04:40:02|599|612|0|200
2017/02/24|04:50:02|591|625|0|200
2017/02/24|05:00:02|601|610|0|200
2017/02/24|05:10:02|601|612|0|200
2017/02/24|05:20:02|594|659|0|200
2017/02/24|05:30:02|598|610|0|200
2017/02/24|05:40:02|601|607|0|200
2017/02/24|05:50:02|593|628|0|200
2017/02/24|06:00:02|607|640|0|200
2017/02/24|06:10:02|597|633|0|200
2017/02/24|06:20:02|594|613|0|200
2017/02/24|06:30:02|604|624|0|200
2017/02/24|06:40:02|601|621|0|200
2017/02/24|06:50:02|592|618|0|200
2017/02/24|07:00:02|602|636|0|200
2017/02/24|07:10:02|597|604|0|200
2017/02/24|07:20:02|638|657|0|200
2017/02/24|07:30:02|601|610|0|200
2017/02/24|07:40:02|597|614|0|200
2017/02/24|07:50:02|603|624|0|200
2017/02/24|08:00:02|601|627|0|200
2017/02/24|08:10:02|608|612|0|200
2017/02/24|08:20:02|602|628|0|200
2017/02/24|08:30:02|598|626|0|200
2017/02/24|08:40:02|609|624|0|200
2017/02/24|08:50:02|744|781|0|200
2017/02/24|09:00:02|742|750|0|200
