chart|date|executionTime|upstreamLatency|proxyLatency|responseCode|responseTime
2018/05/18|21:40:03|0.326|3|9|200|81.82692527770996
2018/05/18|21:50:03|0.558|4|10|200|108.89792442321777
2018/05/18|22:00:03|0.674|21|10|200|104.20513153076172
2018/05/18|22:10:03|0.715|4|10|200|83.14299583435059
2018/05/18|22:20:03|0.508|21|334|200|426.99599266052246
2018/05/18|22:30:03|0.65|3|10|200|81.63189888000488
2018/05/18|22:40:03|0.679|3|12|200|5100.57806968689
2018/05/18|22:50:03|0.384|3|35|200|107.23185539245605
2018/05/18|23:00:03|0.363|3|8|200|101.02701187133789
2018/05/18|23:10:03|0.743|5|9|200|82.82303810119629
2018/05/18|23:20:03|0.575|4|348|200|420.8550453186035
2018/05/18|23:30:03|0.658|3|1|200|38.96903991699219
2018/05/18|23:40:03|1.905|22|2|200|61.007022857666016
2018/05/18|23:50:03|0.43|4|35|200|107.76996612548828
2018/05/19|00:00:03|1.297|7|9|200|83.40716361999512
2018/05/19|00:10:03|0.653|22|33|200|125.17309188842773
2018/05/19|00:20:03|0.787|4|352|200|447.58105278015137
2018/05/19|00:30:03|0.901|29|51|200|152.03595161437988
2018/05/19|00:40:03|0.703|3|35|200|108.5050106048584
2018/05/19|00:50:03|0.785|4|35|200|129.44507598876953
2018/05/19|01:00:03|0.667|4|37|200|109.46989059448242
2018/05/19|01:10:03|0.93|6|9|200|82.81302452087402
2018/05/19|01:20:03|0.689|4|34|200|127.89487838745117
2018/05/19|01:30:03|0.714|4|9|200|80.70015907287598
2018/05/19|01:40:03|0.748|3|9|200|81.3601016998291
2018/05/19|01:50:03|0.593|4|10|200|102.69999504089355
2018/05/19|02:00:03|0.547|3|9|200|80.93500137329102
2018/05/19|02:10:03|0.37|21|1|200|56.221961975097656
2018/05/19|02:20:03|0.908|5|1|200|40.09890556335449
2018/05/19|02:30:03|0.775|7|10|200|84.43999290466309
2018/05/19|02:40:03|0.763|5|9|200|109.38787460327148
2018/05/19|02:50:03|0.721|20|2|200|58.876991271972656
2018/05/19|03:00:09|0.603|3|1|200|39.17813301086426
2018/05/19|03:10:03|0.703|20|1|200|78.6888599395752
2018/05/19|03:20:03|0.966|22|2|200|81.46214485168457
2018/05/19|03:30:03|1.056|22|34|200|4152.451992034912
2018/05/19|03:40:03|0.759|4|35|200|106.67300224304199
2018/05/19|03:50:03|0.641|4|34|200|105.4689884185791
2018/05/19|04:00:03|0.699|3|9|200|82.49497413635254
2018/05/19|04:10:04|1.496|22|2|200|81.28595352172852
2018/05/19|04:20:03|0.776|3|2|200|39.505958557128906
2018/05/19|04:30:03|0.298|2|36|200|106.3389778137207
2018/05/19|04:40:03|0.904|5|10|200|86.34710311889648
2018/05/19|04:50:03|0.433|2|36|200|106.43720626831055
2018/05/19|05:00:03|0.785|4|34|200|107.73897171020508
2018/05/19|05:10:03|0.628|21|20|200|76.64990425109863
2018/05/19|05:20:03|0.974|22|2|200|59.56602096557617
2018/05/19|05:30:03|0.585|20|1|200|56.704044342041016
2018/05/19|05:40:03|0.951|5|2|200|41.056156158447266
2018/05/19|05:50:03|0.661|4|2|200|41.85795783996582
2018/05/19|06:00:03|0.685|20|2|200|56.5190315246582
2018/05/19|06:10:03|1.263|5|9|200|81.33602142333984
2018/05/19|06:20:03|0.343|2|9|200|77.24905014038086
2018/05/19|06:30:03|0.471|3|328|200|400.986909866333
2018/05/19|06:40:03|0.326|3|9|200|79.97703552246094
2018/05/19|06:50:03|0.697|4|1|200|59.67998504638672
2018/05/19|07:00:03|1.225|22|2|200|82.18884468078613
2018/05/19|07:10:03|0.862|23|2|200|81.06422424316406
2018/05/19|07:20:03|0.911|22|2|200|58.123111724853516
2018/05/19|07:30:03|0.926|23|11|200|127.04086303710938
2018/05/19|07:40:03|0.835|5|9|200|81.99095726013184
2018/05/19|07:50:03|0.803|21|9|200|98.38986396789551
2018/05/19|08:00:03|0.492|5|34|200|128.16905975341797
2018/05/19|08:10:03|0.576|20|2|200|56.52117729187012
2018/05/19|08:20:08|0.42|3|9|200|5084.518909454346
2018/05/19|08:30:03|0.91|21|70|200|149.49488639831543
2018/05/19|08:40:03|0.637|4|3|200|34.36589241027832
2018/05/19|08:50:03|0.349|22|1|200|79.25295829772949
2018/05/19|09:00:03|1.203|21|2|200|50.299882888793945
2018/05/19|09:10:03|0.809|22|1|200|57.75904655456543
2018/05/19|09:20:03|0.372|21|2|200|50.436973571777344
2018/05/19|09:30:03|0.394|2|10|200|82.03411102294922
2018/05/19|09:40:03|0.606|3|323|200|390.20705223083496
2018/05/19|09:50:03|0.699|22|10|200|98.99401664733887
2018/05/19|10:00:03|0.402|5|10|200|75.72102546691895
2018/05/19|10:10:03|0.6|23|4|200|66.85590744018555
2018/05/19|10:20:03|0.666|3|2|200|32.54508972167969
2018/05/19|10:30:03|0.797|22|9|200|103.10697555541992
2018/05/19|10:40:03|0.784|22|34|200|123.04091453552246
2018/05/19|10:50:03|0.71|21|1|200|57.630062103271484
2018/05/19|11:00:03|0.334|20|1|200|56.50496482849121
2018/05/19|11:10:03|0.629|3|35|200|107.36799240112305
2018/05/19|11:20:03|0.346|2|34|200|104.19893264770508
2018/05/19|11:30:03|0.803|5|9|200|83.97603034973145
2018/05/19|11:40:03|0.788|4|9|200|82.12399482727051
2018/05/19|11:50:03|0.866|4|9|200|80.19495010375977
