chart|date|executionTime|upstreamLatency|proxyLatency|responseCode|responseTime
2018/02/10|20:40:05||||200|293.38908195495605
2018/02/10|20:50:05||||200|365.8459186553955
2018/02/10|21:00:05||||200|288.632869720459
2018/02/10|21:10:05||||200|366.8949604034424
2018/02/10|21:20:05||||200|293.46489906311035
2018/02/10|21:30:05||||200|347.3169803619385
2018/02/10|21:40:05||||200|336.40599250793457
2018/02/10|21:50:05||||200|298.5968589782715
2018/02/10|22:00:05||||200|277.6482105255127
2018/02/10|22:10:05||||200|402.53305435180664
2018/02/10|22:20:05||||200|277.7881622314453
2018/02/10|22:30:05||||200|337.70298957824707
2018/02/10|22:40:05||||200|296.1421012878418
2018/02/10|22:50:05||||200|416.7461395263672
2018/02/10|23:00:06||||200|300.4150390625
2018/02/10|23:10:05||||200|361.2351417541504
2018/02/10|23:20:05||||200|278.90610694885254
2018/02/10|23:30:05||||200|354.4921875
2018/02/10|23:40:05||||200|277.31800079345703
2018/02/10|23:50:05||||200|326.40695571899414
2018/02/11|00:00:06||||200|377.89106369018555
2018/02/11|00:10:05||||200|377.37202644348145
2018/02/11|00:20:05||||200|278.63621711730957
2018/02/11|00:30:05||||200|370.8760738372803
2018/02/11|00:40:05||||200|284.4128608703613
2018/02/11|00:50:05||||200|362.9641532897949
2018/02/11|01:00:05||||200|277.78100967407227
2018/02/11|01:11:09||||200|371.9198703765869
2018/02/11|01:20:13||||200|278.28001976013184
2018/02/11|01:30:05||||200|354.4797897338867
2018/02/11|01:40:05||||200|292.9952144622803
2018/02/11|01:50:05||||200|293.3530807495117
2018/02/11|02:00:05||||200|276.95703506469727
2018/02/11|02:10:05||||200|375.22292137145996
2018/02/11|02:20:05||||200|285.675048828125
2018/02/11|02:30:05||||200|357.96499252319336
2018/02/11|02:40:05||||200|405.35902976989746
2018/02/11|02:50:05||||200|305.3128719329834
2018/02/11|03:00:05||||200|301.79786682128906
2018/02/11|03:10:05||||200|373.8210201263428
2018/02/11|03:20:05||||200|283.951997756958
2018/02/11|03:30:06||||200|394.71983909606934
2018/02/11|03:40:05||||200|282.7110290527344
2018/02/11|03:50:06||||200|299.61705207824707
2018/02/11|04:00:08||||200|371.22297286987305
2018/02/11|04:10:05||||200|362.4088764190674
2018/02/11|04:20:05||||200|278.7179946899414
2018/02/11|04:30:05||||200|634.8040103912354
2018/02/11|04:40:05||||200|285.0160598754883
2018/02/11|04:50:06||||200|394.81306076049805
2018/02/11|05:00:06||||200|278.34391593933105
2018/02/11|05:10:05||||200|400.7220268249512
2018/02/11|05:20:05||||200|364.61400985717773
2018/02/11|05:30:05||||200|343.40500831604004
2018/02/11|05:40:05||||200|294.3549156188965
2018/02/11|05:50:05||||200|296.1721420288086
2018/02/11|06:00:06||||200|277.72998809814453
2018/02/11|06:10:05||||200|365.46993255615234
2018/02/11|06:20:05||||200|278.623104095459
2018/02/11|06:30:05||||200|337.2631072998047
2018/02/11|06:40:05||||200|277.83703804016113
2018/02/11|06:50:05||||200|288.7380123138428
2018/02/11|07:00:05||||200|304.22115325927734
2018/02/11|07:10:05||||200|370.20182609558105
2018/02/11|07:20:05||||200|277.1039009094238
2018/02/11|07:30:05||||200|375.7750988006592
2018/02/11|07:40:05||||200|278.0430316925049
2018/02/11|07:50:05||||200|393.68700981140137
2018/02/11|08:00:07||||200|370.12600898742676
2018/02/11|08:10:07||||200|373.28505516052246
2018/02/11|08:20:05||||200|280.2870273590088
2018/02/11|08:30:05||||200|461.184024810791
2018/02/11|08:40:05||||200|295.5348491668701
2018/02/11|08:50:05||||200|286.42892837524414
2018/02/11|09:00:05||||200|325.15597343444824
2018/02/11|09:10:06||||200|351.85909271240234
2018/02/11|09:20:05||||200|285.8560085296631
2018/02/11|09:30:05||||200|378.1421184539795
2018/02/11|09:40:05||||200|277.85396575927734
2018/02/11|09:50:05||||200|359.5740795135498
2018/02/11|10:00:05||||200|315.8910274505615
2018/02/11|10:10:05||||200|357.19799995422363
2018/02/11|10:20:05||||200|279.0570259094238
2018/02/11|10:30:05||||200|308.5968494415283
2018/02/11|10:40:05||||200|278.1109809875488
2018/02/11|10:50:05||||200|370.27692794799805
2018/02/11|11:00:05||||200|399.6930122375488
2018/02/11|11:10:05||||200|360.06903648376465
2018/02/11|11:20:05||||200|278.1810760498047
2018/02/11|11:30:06||||200|406.69798851013184
2018/02/11|11:40:05||||200|277.02999114990234
2018/02/11|11:50:05||||200|385.5130672454834
2018/02/11|12:00:05||||200|302.81805992126465
2018/02/11|12:10:05||||200|334.8548412322998
2018/02/11|12:20:05||||200|280.8389663696289
2018/02/11|12:30:05||||200|358.795166015625
2018/02/11|12:40:05||||200|280.52306175231934
2018/02/11|12:50:05||||200|413.79499435424805
2018/02/11|13:00:05||||200|277.4770259857178
2018/02/11|13:10:05||||200|336.44986152648926
2018/02/11|13:20:05||||200|318.94707679748535
2018/02/11|13:30:05||||200|297.1630096435547
2018/02/11|13:40:05||||200|277.40001678466797
2018/02/11|13:50:05||||200|318.99404525756836
2018/02/11|14:00:05||||200|278.53918075561523
2018/02/11|14:10:05||||200|360.4300022125244
2018/02/11|14:20:05||||200|368.7288761138916
2018/02/11|14:30:05||||200|363.9349937438965
2018/02/11|14:40:05||||200|279.76298332214355
2018/02/11|14:50:05||||200|371.3870048522949
2018/02/11|15:00:05||||200|277.45795249938965
2018/02/11|15:10:05||||200|359.56287384033203
2018/02/11|15:20:05||||200|294.7888374328613
2018/02/11|15:30:05||||200|341.58897399902344
2018/02/11|15:40:05||||200|345.92413902282715
2018/02/11|15:50:05||||200|313.7187957763672
2018/02/11|16:00:05||||200|278.69701385498047
2018/02/11|16:10:05||||200|386.23881340026855
2018/02/11|16:20:05||||200|278.425931930542
2018/02/11|16:30:05||||200|293.4548854827881
2018/02/11|16:40:05||||200|368.16906929016113
2018/02/11|16:50:06||||200|286.3471508026123
2018/02/11|17:00:05||||200|278.0489921569824
2018/02/11|17:10:05||||200|366.72496795654297
2018/02/11|17:20:05||||200|277.3551940917969
2018/02/11|17:30:05||||200|301.5940189361572
2018/02/11|17:40:05||||200|285.31599044799805
2018/02/11|17:50:05||||200|358.2770824432373
2018/02/11|18:00:05||||200|286.39888763427734
2018/02/11|18:10:05||||200|318.26114654541016
2018/02/11|18:20:05||||200|277.3270606994629
2018/02/11|18:30:05||||200|370.19801139831543
2018/02/11|18:40:05||||200|392.3149108886719
2018/02/11|18:50:05||||200|368.1368827819824
2018/02/11|19:00:05||||200|284.7790718078613
2018/02/11|19:10:05||||200|362.001895904541
2018/02/11|19:20:05||||200|284.7399711608887
2018/02/11|19:30:05||||200|307.265043258667
2018/02/11|19:40:05||||200|284.60192680358887
2018/02/11|19:50:05||||200|365.82112312316895
2018/02/11|20:00:05||||200|302.06918716430664
2018/02/11|20:10:05||||200|400.45785903930664
2018/02/11|20:20:05||||200|280.3339958190918
2018/02/11|20:30:05||||200|399.2769718170166
2018/02/11|20:40:05||||200|278.75494956970215
2018/02/11|20:50:05||||200|320.4669952392578
2018/02/11|21:00:05||||200|299.61395263671875
2018/02/11|21:10:05||||200|440.33002853393555
2018/02/11|21:20:05||||200|278.0439853668213
