chart|date|executionTime|upstreamLatency|proxyLatency|responseCode|responseTime
2018/01/15|19:10:03|0.582|6|11|200|115.25511741638184
2018/01/15|19:20:03|0.582|3|9|200|112.52498626708984
2018/01/15|19:30:03|0.581|3|10|200|110.70394515991211
2018/01/15|19:40:03|0.573|5|36|200|168.81489753723145
2018/01/15|19:50:03|0.573|5|45|200|339.1101360321045
2018/01/15|20:00:03|0.572|3|9|200|108.14785957336426
2018/01/15|20:10:03|0.563|4|10|200|106.76383972167969
2018/01/15|20:20:03|0.57|3|43|200|154.16812896728516
2018/01/15|20:30:03|0.575|5|9|200|107.43188858032227
2018/01/15|20:40:03|0.573|3|9|200|109.26699638366699
2018/01/15|20:50:03|0.566|12|10|200|115.56506156921387
2018/01/15|21:00:03|0.571|11|10|200|128.6938190460205
2018/01/15|21:10:04|0.583|12|10|200|117.08712577819824
2018/01/15|21:20:03|0.574|6|13|200|131.21485710144043
2018/01/15|21:30:03|0.573|3|46|200|155.63488006591797
2018/01/15|21:40:03|0.606|3|19|200|119.99082565307617
2018/01/15|21:50:03|0.572|5|12|200|108.13403129577637
2018/01/15|22:00:03|0.573|4|14|200|123.30794334411621
2018/01/15|22:10:03|0.569|8|34|200|133.07905197143555
2018/01/15|22:20:03|0.577|3|9|200|134.21392440795898
2018/01/15|22:30:03|0.58|13|9|200|148.73504638671875
2018/01/15|22:40:03|0.567|15|10|200|150.9420871734619
2018/01/15|22:50:03|0.578|4|45|200|136.03687286376953
2018/01/15|23:00:03|0.589|4|9|200|136.42311096191406
2018/01/15|23:10:03|0.575|4|35|200|127.21586227416992
2018/01/15|23:20:03|0.569|12|10|200|149.01494979858398
2018/01/15|23:30:03|0.578|3|36|200|130.72490692138672
2018/01/15|23:40:03|0.668|12|10|200|119.62699890136719
2018/01/15|23:50:03|0.572|4|364|200|464.06102180480957
2018/01/16|00:00:03|0.567|13|10|200|608.0269813537598
2018/01/16|00:10:03|0.577|4|11|200|108.50882530212402
2018/01/16|00:20:03|0.569|5|18|200|147.19104766845703
2018/01/16|00:30:03|0.568|12|10|200|133.82792472839355
2018/01/16|00:40:03|0.57|4|9|200|115.47088623046875
2018/01/16|00:50:03|0.572|12|10|200|143.06306838989258
2018/01/16|01:00:03|0.605|5|336|200|461.88998222351074
2018/01/16|01:10:03|0.573|4|43|200|141.6621208190918
2018/01/16|01:20:03|0.57|4|11|200|112.27607727050781
2018/01/16|01:30:03|0.567|5|10|200|113.9528751373291
2018/01/16|01:40:03|0.579|9|43|200|2076.1971473693848
2018/01/16|01:50:03|0.584|3|9|200|100.39496421813965
2018/01/16|02:00:08|0.565|4|9|200|141.5557861328125
2018/01/16|02:10:03|0.574|4|10|200|109.4977855682373
2018/01/16|02:20:03|0.594|3|9|200|109.32302474975586
2018/01/16|02:30:03|0.569|4|9|200|103.20401191711426
2018/01/16|02:40:03|0.573|3|9|200|131.12807273864746
2018/01/16|02:50:03|0.574|3|9|200|127.46787071228027
2018/01/16|03:00:03|0.575|11|11|200|145.2479362487793
2018/01/16|03:10:03|0.569|11|41|200|144.06704902648926
2018/01/16|03:20:03|0.566|14|37|200|171.86713218688965
2018/01/16|03:30:03|0.572|17|10|200|120.6669807434082
2018/01/16|03:40:03|0.567|4|13|200|138.39197158813477
2018/01/16|03:50:03|0.574|3|42|200|139.07504081726074
2018/01/16|04:00:03|0.582|4|10|200|135.6980800628662
2018/01/16|04:10:03|0.57|4|10|200|100.50702095031738
2018/01/16|04:20:03|0.577|13|9|200|116.94693565368652
2018/01/16|04:30:03|0.578|4|9|200|128.7691593170166
2018/01/16|04:40:03|0.579|3|9|200|105.55911064147949
2018/01/16|04:50:03|0.576|4|11|200|102.0970344543457
2018/01/16|05:00:03|0.566|4|10|200|133.77809524536133
2018/01/16|05:10:03|0.566|13|9|200|111.49787902832031
2018/01/16|05:20:03|0.566|3|10|200|141.95990562438965
2018/01/16|05:30:03|0.574|12|10|200|127.77996063232422
2018/01/16|05:40:03|0.58|7|35|200|178.97295951843262
2018/01/16|05:50:03|0.572|8|43|200|138.07392120361328
2018/01/16|06:00:03|0.576|17|10|200|120.41997909545898
2018/01/16|06:10:03|0.567|3|10|200|110.88180541992188
2018/01/16|06:20:03|0.563|3|9|200|135.70094108581543
2018/01/16|06:30:03|0.504|3|9|200|104.42113876342773
2018/01/16|06:40:03|0.561|3|8|200|100.29292106628418
2018/01/16|06:50:03|0.58|3|9|200|534.9819660186768
2018/01/16|07:00:03|0.568|3|8|200|106.80699348449707
2018/01/16|07:10:03|0.556|15|28|200|176.7120361328125
2018/01/16|07:20:03|0.597|3|9|200|123.14486503601074
2018/01/16|07:30:03|0.557|3|9|200|134.65094566345215
2018/01/16|07:40:03|0.718|3|8|200|103.04117202758789
2018/01/16|07:50:03|0.568|3|9|200|133.91900062561035
2018/01/16|08:00:03|0.576|4|10|200|107.97500610351562
2018/01/16|08:10:04|0.566|3|34|200|138.9179229736328
2018/01/16|08:20:03|0.573|13|10|200|126.97291374206543
2018/01/16|08:30:03|0.686|4|10|200|109.45796966552734
2018/01/16|08:40:03|0.581|3|9|200|113.39092254638672
2018/01/16|08:50:03|0.576|12|10|200|119.3079948425293
2018/01/16|09:00:03|0.567|10|12|200|122.81203269958496
2018/01/16|09:10:03|0.574|4|9|200|110.78214645385742
2018/01/16|09:20:03|0.575|12|10|200|138.54503631591797
2018/01/16|09:30:03|0.567|11|11|200|156.3711166381836
2018/01/16|09:40:03|0.568|11|11|200|2064.5949840545654
2018/01/16|09:50:03|0.594|4|10|200|128.94511222839355
2018/01/16|10:00:03|0.568|4|14|200|114.06302452087402
2018/01/16|10:10:03|0.576|10|42|200|183.07805061340332
2018/01/16|10:20:03|0.644|5|11|200|118.68000030517578
2018/01/16|10:30:03|0.562|3|35|200|159.12508964538574
2018/01/16|10:40:03|0.566|12|9|200|132.68709182739258
2018/01/16|10:50:03|0.648|3|36|200|145.99299430847168
2018/01/16|11:00:03|0.57|4|11|200|109.31706428527832
2018/01/16|11:10:03|0.57|13|9|200|144.6859836578369
2018/01/16|11:20:03|0.631|13|10|200|113.6021614074707
2018/01/16|11:30:03|0.567|14|9|200|120.79906463623047
2018/01/16|11:40:03|0.566|12|10|200|129.56786155700684
2018/01/16|11:50:03|0.572|3|9|200|133.5160732269287
2018/01/16|12:00:08|0.598|4|10|200|283.01215171813965
2018/01/16|12:10:03|0.57|4|10|200|140.1519775390625
2018/01/16|12:20:03|0.573|3|10|200|111.21201515197754
2018/01/16|12:30:03|0.587|5|11|200|143.4950828552246
2018/01/16|12:40:03|0.564|3|11|200|105.76105117797852
2018/01/16|12:50:03|0.574|4|34|200|156.79287910461426
2018/01/16|13:00:03|0.57|5|10|200|139.10794258117676
2018/01/16|13:10:03|0.568|7|35|200|131.41989707946777
2018/01/16|13:20:03|0.6|4|10|200|144.09303665161133
2018/01/16|13:30:03|0.565|11|11|200|122.68400192260742
2018/01/16|13:40:03|0.57|4|10|200|118.32690238952637
2018/01/16|13:50:03|0.581|3|9|200|108.17313194274902
2018/01/16|14:00:03|0.573|3|11|200|136.16299629211426
2018/01/16|14:10:03|0.578|6|36|200|135.14304161071777
2018/01/16|14:20:03|0.56|4|10|200|114.94207382202148
2018/01/16|14:30:03|0.568|13|9|200|113.00396919250488
2018/01/16|14:40:03|0.599|4|11|200|113.87300491333008
2018/01/16|14:50:03|0.571|3|36|200|144.98209953308105
2018/01/16|15:00:03|0.564|4|10|200|129.2710304260254
2018/01/16|15:10:03|0.563|3|9|200|123.50702285766602
2018/01/16|15:20:03|0.573|6|45|200|155.79700469970703
2018/01/16|15:30:03|0.57|4|10|200|136.41095161437988
2018/01/16|15:40:03|0.573|3|111|200|241.83297157287598
2018/01/16|15:50:03|0.579|3|9|200|111.60588264465332
2018/01/16|16:00:03|0.569|4|11|200|155.69591522216797
2018/01/16|16:10:03|0.569|10|12|200|125.4720687866211
2018/01/16|16:20:03|0.571|7|36|200|169.72613334655762
2018/01/16|16:30:03|0.57|3|10|200|111.20796203613281
2018/01/16|16:40:03|0.569|4|10|200|119.85087394714355
2018/01/16|16:50:03|0.57|10|11|200|117.63596534729004
2018/01/16|17:00:03|0.571|3|35|200|136.93618774414062
2018/01/16|17:10:03|0.569|5|10|200|110.53681373596191
2018/01/16|17:20:03|0.575|13|9|200|143.2511806488037
2018/01/16|17:30:03|0.572|9|15|200|123.50988388061523
