chart|date|executionTime|upstreamLatency|proxyLatency|responseCode|responseTime
2018/07/13|15:10:04||104|0|200|196.75493240356445
2018/07/13|15:20:04||79|0|200|174.3168830871582
2018/07/13|15:30:05||12|0|200|112.40696907043457
2018/07/13|15:40:05||96|0|200|186.29002571105957
2018/07/13|15:50:05||83|0|200|171.58079147338867
2018/07/13|16:00:05||87|0|200|175.67706108093262
2018/07/13|16:10:05||89|0|200|170.5148220062256
2018/07/13|16:20:05||12|0|200|93.81508827209473
2018/07/13|16:30:05||82|0|200|168.90406608581543
2018/07/13|16:40:05||76|0|200|162.50991821289062
2018/07/13|16:50:05||67|0|200|146.17514610290527
2018/07/13|17:00:05||76|0|200|158.21003913879395
2018/07/13|17:10:05||78|0|200|161.38505935668945
2018/07/13|17:20:04||83|0|200|169.61193084716797
2018/07/13|17:30:05||87|0|200|173.1100082397461
2018/07/13|17:40:05||83|0|200|172.48296737670898
2018/07/13|17:50:05||82|0|200|166.05782508850098
2018/07/13|18:00:05||75|0|200|160.33411026000977
2018/07/13|18:10:06||77|0|200|159.73997116088867
2018/07/13|18:20:05||76|0|200|161.3140106201172
2018/07/13|18:30:05||83|0|200|166.66197776794434
2018/07/13|18:40:05||7|0|200|85.20102500915527
2018/07/13|18:50:05||70|0|200|162.2638702392578
2018/07/13|19:00:05||11|0|200|97.63717651367188
2018/07/13|19:10:06||77|0|200|160.62283515930176
2018/07/13|19:20:04||65|0|200|149.49488639831543
2018/07/13|19:30:05||10|0|200|95.57104110717773
2018/07/13|19:40:04||67|0|200|146.67201042175293
2018/07/13|19:50:05||95|316|200|496.8991279602051
2018/07/13|20:00:05||8|0|200|91.32981300354004
2018/07/13|20:10:04||76|0|200|161.0860824584961
2018/07/13|20:20:05||94|0|200|175.11391639709473
2018/07/13|20:30:04||9|0|200|94.08903121948242
2018/07/13|20:40:05||72|0|200|160.11595726013184
2018/07/13|20:50:04||97|0|200|177.5200366973877
2018/07/13|21:00:05||89|0|200|181.09798431396484
2018/07/13|21:10:05||9|0|200|92.90099143981934
2018/07/13|21:20:04||6|0|200|92.9269790649414
2018/07/13|21:30:05||77|0|200|160.9971523284912
2018/07/13|21:40:04||79|0|200|165.80700874328613
2018/07/13|21:50:05||66|0|200|151.34596824645996
2018/07/13|22:00:05||87|0|200|174.0419864654541
2018/07/13|22:10:04||88|0|200|173.4762191772461
2018/07/13|22:20:04||82|0|200|165.40002822875977
2018/07/13|22:30:04||72|0|200|157.92083740234375
2018/07/13|22:40:05||117|0|200|206.09593391418457
2018/07/13|22:50:05||101|0|200|190.2618408203125
2018/07/13|23:00:05||85|0|200|172.96218872070312
2018/07/13|23:10:05||80|0|200|159.53397750854492
2018/07/13|23:20:05||88|0|200|171.10610008239746
2018/07/13|23:30:05||86|0|200|175.28104782104492
2018/07/13|23:40:04||72|0|200|152.47201919555664
2018/07/13|23:50:07||87|0|200|166.63002967834473
2018/07/14|00:00:05||106|0|200|185.03713607788086
2018/07/14|00:10:04||99|0|200|180.7870864868164
2018/07/14|00:20:04||79|0|200|159.89995002746582
2018/07/14|00:30:05||88|0|200|170.87197303771973
2018/07/14|00:40:04||84|0|200|165.18783569335938
2018/07/14|00:50:05||76|0|200|156.30197525024414
2018/07/14|01:00:05||74|315|200|476.7930507659912
2018/07/14|01:10:04||91|0|200|172.09601402282715
2018/07/14|01:20:04||75|0|200|159.5611572265625
